Time	Par	Revoluciones	Potencia	Valve	Throttle	P1 GASOIL	P2 ACEITE	T1 ESCAPE A	T2 ESCAPE B 	T3 AGUA SAL B	T4 AGUA SAL A	Pattern Phase	Pattern Timer	Pass/Fail	Pass/Fail Description	Aux 1	P3 ESCAPE B	P4 ESCAPE A	P5 SAL AGUA	P6 ENT AGUA	P7 ADMIS A	P8 ADMIS B	P9 ATMOSFERICA	T5 ENTRADA AGUA	T6 AIRE ADM B	T7 GASOIL	T8 AIRE ADM A	T9 ASPIRACION A	T10 AMBIENTE	T11 ASPIRACION B	T12 ACEITE	Temp 13	Temp 14	Temp 15	Temp 16	CARRERA	KICK-DOWN1	KICK-DOWN2	KW+	CALC1	CALC2	CALC3	DIF_ESCAPE	CALC5	CALC6	CALC7	DIF. TEMP AGUA	CALC9	Fuelmaster	Fuelslave	CONSUMO_LPH	CONSUM_KGH	TEMP_MKE	P_ACEITE_MKE	P_AIRE_MKE	VENTILADOR1	VENTILADOR2
44134.0206597222	93.7257068035368	1152.2771875	11.3083965294202	0	32.92	4.12109493474286	2.06437938727984	188.5333348416	219.3777795328	95.1222229832	95.0666674272	Manual	-9999	0		7.07357668347664E-02	13.6763311557456	3.62777181190287	1.02413354046783	0.729561528255813	0.028103630298913	3.39086424590164E-02	13.5527750555539	94.7111118688	93.1555563008	29.8000002384	94.3444451992	23.833333524	26.4777779896	25.6222224272	95.8666674336	-9999	-9999	-9999	-9999	7.14	0	0	12.0039144186283	371.72	426.88	-55.16	-30.6444446896	202.48	203.22	0.740000000000009	0.411111114400001	32.74	1.53930000000176	1.52924000000176	8.27000000000133	7.02950000000113	96.95	1.94	0	1	0
44134.0206712963	93.3275265044691	1147.928	11.2177793091349	0	32.92	4.13685438000001	2.06437938727984	188.33333484	219.1777795312	95.1222229832	95.0666674272	Manual	-9999	0		0.071009115340735	16.3880175055917	3.62777181190287	1.0402616277193	0.729561528255813	2.62300549456522E-02	3.39086424590164E-02	13.5527750555539	94.7111118688	93.1555563008	29.8000002384	94.3444451992	23.833333524	26.5777779904	25.722222428	95.9666674344	-9999	-9999	-9999	-9999	7.14	0	0	11.9177954448962	371	426.88	-55.52	-30.8444446912	202.48	203.22	0.740000000000009	0.411111114400001	32.74	1.53745000000176	1.52924000000176	10.0600000000011	8.55100000000091	96.95	1.93	0	1	0
44134.0206828704	93.0035741461432	1146.536	11.1652357986155	0	32.92	4.09745576685715	2.06437938727984	187.9333348368	218.777779528	95.1222229832	95.0666674272	Manual	-9999	0		7.08268830034226E-02	11.9078400580198	3.62777181190287	1.02413354046783	0.729561528255813	0.028103630298913	3.39086424590164E-02	13.5527750555539	94.8111118696	93.1555563008	29.8000002384	94.3444451992	23.833333524	26.4777779896	25.5222224264	95.9666674344	-9999	-9999	-9999	-9999	7.14	0	0	11.8539228857947	371	426.52	-55.52	-30.8444446912	202.48	203.22	0.740000000000009	0.411111114400001	32.74	1.53745000000176	1.52924000000176	8.21000000000005	6.97850000000004	96.95	1.94	0	1	0
44134.0206944444	93.5625762668729	1150.2356	11.2688157676234	0	32.92	4.03441798582858	2.06437938727984	187.6333348344	218.5777795264	95.222222984	95.0666674272	Manual	-9999	0		7.09179991720788E-02	10.4930471798393	3.62777181190287	1.0160694968421	0.705510049302327	2.06093288858696E-02	3.39086424590164E-02	13.5527750555539	94.8111118696	93.1555563008	29.8000002384	94.3444451992	23.833333524	26.4777779896	25.5222224264	95.8666674336	-9999	-9999	-9999	-9999	7.14	0	0	11.8489790251559	370.28	425.8	-55.52	-30.8444446912	202.66	203.4	0.740000000000009	0.411111114400001	32.74	1.53930000000176	1.53103000000176	8.21000000000005	6.97850000000004	96.96	1.94	0	1	0
44134.0207060185	94.8354443087977	1148.63746666667	11.4060902510077	0	32.92	4.19989216102858	2.06437938727984	187.4333348328	218.3777795248	95.3222229848	95.166667428	Manual	-9999	0		7.09179991720788E-02	20.2786979205882	3.62777181190287	1.0160694968421	0.705510049302327	2.43564795923913E-02	3.39086424590164E-02	13.5527750555539	95.0111118712	93.2555563016	29.9000002392	94.3444451992	23.833333524	26.4777779896	25.5222224264	95.8666674336	-9999	-9999	-9999	-9999	7.15	0	0	12.0958103819859	369.38	425.08	-56.06	-31.1444446936	202.66	203.4	0.740000000000009	0.411111114400001	32.74	1.54117000000176	1.52924000000176	8.27000000000133	7.02950000000113	96.97	1.94	0	1	0
44134.0207175926	94.7107785463752	1148.8032	11.3925447171578	0	32.92	4.23141105154286	2.06437938727984	187.1333348304	218.0777795224	95.3222229848	95.2666674288	Manual	-9999	0		7.07357668347664E-02	14.2658281883208	3.62777181190287	1.0160694968421	0.729561528255813	2.43564795923913E-02	3.39086424590164E-02	13.5527750555539	95.0111118712	93.2555563016	29.9000002392	94.4444452	23.9333335248	26.5777779904	25.6222224272	95.8666674336	-9999	-9999	-9999	-9999	7.15	0	0	12.1094867426525	369.2	424.9	-55.7	-30.944444692	203.02	203.58	0.560000000000002	0.311111113600001	32.56	1.53745000000176	1.52924000000176	11.9299999999996	10.1404999999996	96.95	1.93	0	1	0
44134.0207291667	93.5981629814143	1147.30106666667	11.2442271056876	0	32.92	4.19989216102858	2.06437938727984	186.9333348288	217.9777795216	95.222222984	95.166667428	Manual	-9999	0		7.08268830034226E-02	24.5230765551299	3.62777181190287	1.00800545321637	0.705510049302327	2.99772056521739E-02	3.39086424590164E-02	13.3951846479312	94.9111118704	93.1555563008	29.9000002392	94.4444452	23.9333335248	26.5777779904	25.5222224264	95.7666674328	-9999	-9999	-9999	-9999	7.15	0	0	11.9548552316778	368.84	424.54	-55.7	-30.944444692	203.02	203.58	0.560000000000002	0.311111113600001	32.56	1.53560000000176	1.53103000000176	8.21000000000005	6.97850000000004	96.95	1.94	0	1	0
44134.0207407407	93.8758246838537	1146.3788875	11.2683768819868	0	32.92	4.19989216102858	2.06437938727984	186.5333348256	217.5777795184	95.222222984	95.166667428	Manual	-9999	0		7.09179991720788E-02	12.37943768408	3.62777181190287	1.02413354046783	0.729561528255813	2.62300549456522E-02	3.39086424590164E-02	13.5527750555539	94.9111118704	93.1555563008	29.9000002392	94.4444452	23.833333524	26.4777779896	25.5222224264	95.7666674328	-9999	-9999	-9999	-9999	7.15	0	0	11.8998055825194	367.94	423.82	-55.88	-31.0444446928	202.84	203.4	0.560000000000002	0.311111113600001	32.56	1.54117000000176	1.52924000000176	11.9299999999996	10.1404999999996	96.96	1.94	0	1	0
44134.0207523148	94.6667981273492	1149.754	11.3967532988942	0	32.92	4.17625299314286	2.06437938727984	186.333334824	217.3777795168	95.222222984	95.166667428	Manual	-9999	0		7.07357668347664E-02	21.9292896117989	3.62777181190287	1.0160694968421	0.705510049302327	2.43564795923913E-02	3.39086424590164E-02	13.5527750555539	94.9111118704	93.2555563016	29.9000002392	94.5444452008	23.833333524	26.4777779896	25.5222224264	95.7666674328	-9999	-9999	-9999	-9999	7.15	0	0	12.0072252758301	367.4	423.28	-55.88	-31.2444446944	203.02	203.58	0.560000000000002	0.311111113600001	32.56	1.53930000000176	1.53103000000176	8.27000000000133	7.02950000000113	96.97	1.94	0	1	0
44134.0207638889	93.5817186263273	1153.914375	11.306897195764	0	32.92	4.25505021942858	2.06437938727984	186.0333348216	217.0777795144	95.222222984	95.2666674288	Manual	-9999	0		7.08268830034226E-02	15.6806210665013	3.62777181190287	1.02413354046783	0.729561528255813	2.62300549456522E-02	3.39086424590164E-02	13.5527750555539	94.9111118704	93.1555563008	29.9000002392	94.5444452008	23.9333335248	26.5777779904	25.5222224264	95.7666674328	-9999	-9999	-9999	-9999	7.15	0	0	12.0141102328266	366.86	422.74	-55.88	-31.0444446928	202.84	203.4	0.560000000000002	0.311111113600001	32.56	1.53930000000176	1.52924000000176	10.0600000000011	8.55100000000091	96.95	1.94	0	1	0
44134.020775463	93.2815286947852	1149.421375	11.2267070463998	0	32.92	4.14473410262858	2.06437938727984	185.7333348192	216.777779512	95.3222229848	95.2666674288	Manual	-9999	0		7.09179991720788E-02	17.6849109772572	3.62777181190287	1.0160694968421	0.729561528255813	2.99772056521739E-02	3.39086424590164E-02	13.5527750555539	95.0111118712	93.2555563016	29.9000002392	94.5444452008	23.9333335248	26.5777779904	25.6222224272	95.8666674336	-9999	-9999	-9999	-9999	7.15	0	0	11.8856493663159	366.32	422.56	-56.24	-31.2444446944	203.02	203.58	0.560000000000002	0.311111113600001	32.56	1.53745000000176	1.52924000000176	8.21000000000005	6.97850000000004	96.94	1.94	0	1	0
44134.020787037	93.5410525803215	1149.253125	11.2564783898209	0	32.92	4.16049354788572	2.06437938727984	185.4333348168	216.5777795104	95.3222229848	95.2666674288	Manual	-9999	0		7.07357668347664E-02	10.9646448058995	3.62777181190287	1.02413354046783	0.729561528255813	1.87357535326087E-02	3.39086424590164E-02	13.5527750555539	94.9111118704	93.1555563008	29.7000002376	94.4444452	23.833333524	26.5777779904	25.6222224272	95.7666674328	-9999	-9999	-9999	-9999	7.15	0	0	11.9161286734722	365.78	421.84	-56.06	-31.1444446936	202.84	203.58	0.739999999999981	0.411111114400001	32.74	1.53745000000176	1.52924000000176	8.21000000000005	6.97850000000004	96.93	1.94	0	1	0
44134.0207986111	92.6052951883532	1150.440875	11.1555689820748	0	32.92	4.11321521211429	2.06437938727984	185.1333348144	216.277779508	95.4222229856	95.3666674296	Manual	-9999	0		7.09179991720788E-02	14.1479287818058	3.62777181190287	1.0160694968421	0.729561528255813	2.43564795923913E-02	3.39086424590164E-02	13.5527750555539	94.7111118688	93.1555563008	29.7000002376	94.5444452008	23.833333524	26.4777779896	25.5222224264	95.7666674328	-9999	-9999	-9999	-9999	7.15	0	0	11.8483701103118	365.24	421.3	-56.06	-31.1444446936	202.48	203.4	0.920000000000016	0.511111115200001	32.92	1.53930000000176	1.53103000000176	8.27000000000133	7.02950000000113	96.94	1.94	0	1	0
44134.0208101852	92.6081259244349	1149.15393333333	11.1431753052569	0	32.92	4.09745576685715	2.05628378183953	185.0333348136	216.0777795064	95.4222229856	95.2666674288	Manual	-9999	0		7.09179991720788E-02	10.7288459928694	3.62777181190287	1.0160694968421	0.721544368604653	1.87357535326087E-02	3.39086424590164E-02	13.5527750555539	94.8111118696	93.1555563008	29.9000002392	94.5444452008	23.833333524	26.4777779896	25.5222224264	95.7666674328	-9999	-9999	-9999	-9999	7.14	0	0	11.8130315336296	365.06	420.94	-55.88	-31.0444446928	202.84	203.76	0.919999999999987	0.511111115200001	32.92	1.53930000000176	1.52745000000176	11.8500000000008	10.0725000000007	96.95	1.94	0	1	0
44134.0208217593	93.8908924951597	1148.27146666667	11.2888650264879	0	32.92	4.07381659897144	2.06437938727984	184.5333348096	215.777779504	95.3222229848	95.2666674288	Manual	-9999	0		7.08268830034226E-02	10.3751477733242	3.62777181190287	1.0402616277193	0.721544368604653	2.06093288858696E-02	3.39086424590164E-02	13.5527750555539	94.8111118696	93.2555563016	29.8000002384	94.4444452	23.9333335248	26.5777779904	25.5222224264	95.666667432	-9999	-9999	-9999	-9999	7.15	0	0	11.8130315336296	365.06	420.94	-55.88	-31.0444446928	202.84	203.76	0.919999999999987	0.511111115200001	32.92	1.53930000000176	1.52924000000176	11.8500000000008	10.0725000000007	96.95	1.94	0	1	0
44134.0208333333	93.7649917329383	1144.67626666667	11.2388883293139	0	32.92	4.18413271577144	2.06437938727984	184.333334808	215.4777795016	95.3222229848	95.2666674288	Manual	-9999	0		7.07357668347664E-02	22.7545854574043	3.62777181190287	1.02413354046783	0.705510049302327	2.43564795923913E-02	3.39086424590164E-02	13.3951846479312	94.8111118696	93.2555563016	29.8000002384	94.4444452	23.9333335248	26.4777779896	25.5222224264	95.7666674328	-9999	-9999	-9999	-9999	7.15	0	0	11.9595077132123	363.8	419.86	-56.06	-31.1444446936	202.66	203.58	0.919999999999987	0.511111115200001	32.92	1.53930000000176	1.52924000000176	10.0600000000011	8.55100000000091	96.94	1.94	0	1	0
44134.0208449074	94.294237744667	1149.89613333333	11.353487199632	0	32.92	4.16837327051429	2.06437938727984	184.0333348056	215.1777794992	95.3222229848	95.2666674288	Manual	-9999	0		7.07357668347664E-02	21.6934907987688	3.62777181190287	1.00800545321637	0.729561528255813	2.43564795923913E-02	3.39086424590164E-02	13.5527750555539	94.8111118696	93.2555563016	29.8000002384	94.5444452008	23.833333524	26.3777779888	25.4222224256	95.666667432	-9999	-9999	-9999	-9999	7.14	0	0	12.0279689248885	363.26	419.32	-56.06	-31.1444446936	202.66	203.58	0.919999999999987	0.511111115200001	32.92	1.53560000000176	1.52924000000176	6.36000000000081	5.40600000000069	96.95	1.94	0	1	0
44134.0208564815	93.7944104016378	1148.63906666667	11.2809794057529	0	32.92	4.17625299314286	2.06437938727984	183.833334804	215.0777794984	95.3222229848	95.2666674288	Manual	-9999	0		7.09179991720788E-02	12.37943768408	3.62777181190287	1.02413354046783	0.729561528255813	3.93450824184783E-02	3.39086424590164E-02	13.5527750555539	94.8111118696	93.3555563024	29.9000002392	94.5444452008	23.833333524	26.3777779888	25.4222224256	95.666667432	-9999	-9999	-9999	-9999	7.14	0	0	12.0279689248885	363.26	419.32	-56.06	-31.1444446936	202.66	203.58	0.919999999999987	0.511111115200001	32.92	1.53930000000176	1.52745000000176	6.36000000000081	5.40600000000069	96.94	1.94	0	1	0
44134.0208680556	93.1088913165246	1148.643	11.1986639600145	0	32.92	4.21565160628572	2.06437938727984	183.5333348016	214.777779496	95.222222984	95.2666674288	Manual	-9999	0		7.08268830034226E-02	21.3397925792236	3.62777181190287	1.0160694968421	0.705510049302327	2.62300549456522E-02	3.39086424590164E-02	13.5527750555539	94.9111118704	93.2555563016	29.8000002384	94.4444452	23.833333524	26.3777779888	25.4222224256	95.666667432	-9999	-9999	-9999	-9999	7.14	0	0	11.9178840013336	362.9	419.14	-56.24	-31.2444446944	202.66	203.58	0.919999999999987	0.511111115200001	32.92	1.53745000000176	1.52924000000176	11.8500000000008	10.0725000000007	96.94	1.94	0	1	0
44134.0208796296	93.6921161441754	1150.42226666667	11.2858903991187	0	32.92	4.16049354788572	2.06437938727984	183.2333347992	214.3777794928	95.222222984	95.2666674288	Manual	-9999	0		7.09179991720788E-02	17.213313351197	3.62777181190287	1.02413354046783	0.729561528255813	3.37243563586957E-02	3.39086424590164E-02	13.3951846479312	94.9111118704	93.2555563016	29.8000002384	94.4444452	23.833333524	26.4777779896	25.5222224264	95.7666674328	-9999	-9999	-9999	-9999	7.14	0	0	11.9109516035035	362.18	417.88	-56.06	-31.1444446936	202.84	203.4	0.560000000000002	0.311111113600001	32.56	1.53745000000176	1.52745000000176	9.99999999999979	8.49999999999982	96.94	1.94	0	1	0
44134.0208912037	92.5023262125129	1148.84786666667	11.127360663196	0	32.92	4.07381659897144	2.06437938727984	183.0333347976	214.277779492	95.222222984	95.2666674288	Manual	-9999	0		7.09179991720788E-02	11.2004436189296	3.62777181190287	1.0160694968421	0.729561528255813	2.43564795923913E-02	3.39086424590164E-02	13.5527750555539	94.9111118704	93.2555563016	29.8000002384	94.4444452	23.833333524	26.4777779896	25.5222224264	95.7666674328	-9999	-9999	-9999	-9999	7.14	0	0	11.9390525396694	361.82	417.88	-56.06	-31.1444446936	202.84	203.4	0.560000000000002	0.311111113600001	32.56	1.53745000000176	1.52924000000176	8.21000000000005	6.97850000000004	96.95	1.94	0	1	0
44134.0209027778	93.0395119204426	1150.97013333333	11.2130431913585	0	32.92	4.17625299314286	2.06437938727984	182.6333347944	214.0777794904	95.222222984	95.2666674288	Manual	-9999	0		7.09179991720788E-02	10.4930471798393	3.62777181190287	1.02413354046783	0.729561528255813	1.68621781793479E-02	3.39086424590164E-02	13.5527750555539	94.9111118704	93.2555563016	29.8000002384	94.4444452	23.833333524	26.4777779896	25.5222224264	95.666667432	-9999	-9999	-9999	-9999	7.14	0	0	11.7969973806371	361.46	417.7	-56.24	-31.2444446944	202.84	203.4	0.560000000000002	0.311111113600001	32.56	1.53930000000176	1.52924000000176	10.0600000000011	8.55100000000091	96.95	1.94	0	1	0
44134.0209143519	92.8093455346974	1154.52306666667	11.2198608106927	0	32.92	4.20777188365715	2.06437938727984	182.4333347928	213.777779488	95.222222984	95.2666674288	Manual	-9999	0		7.09179991720788E-02	17.5670115707421	3.62777181190287	1.02413354046783	0.729561528255813	3.74715070652174E-02	3.39086424590164E-02	13.5527750555539	94.9111118704	93.2555563016	29.8000002384	94.4444452	23.833333524	26.4777779896	25.5222224264	95.7666674328	-9999	-9999	-9999	-9999	7.15	0	0	11.8445626619422	360.38	416.98	-56.6	-31.444444696	202.84	203.4	0.560000000000002	0.311111113600001	32.56	1.54117000000176	1.53103000000176	10.1399999999998	8.61899999999984	96.95	1.94	0	1	0
44134.0209259259	93.3668209436691	1150.769	11.249993248001	0	32.92	4.13685438000001	2.06437938727984	182.1333347904	213.5777794864	95.3222229848	95.2666674288	Manual	-9999	0		0.071009115340735	14.1479287818058	3.62777181190287	1.02413354046783	0.729561528255813	2.43564795923913E-02	3.39086424590164E-02	13.5527750555539	94.9111118704	93.2555563016	29.8000002384	94.4444452	23.7333335232	26.3777779888	25.5222224264	95.666667432	-9999	-9999	-9999	-9999	7.15	0	0	11.8447801739698	360.2	416.8	-56.6	-31.444444696	202.84	203.4	0.560000000000002	0.311111113600001	32.56	1.53745000000176	1.52924000000176	8.21000000000005	6.97850000000004	96.95	1.94	0	1	0
44134.0209375	93.3915612311705	1147.05026666667	11.2167752798187	0	32.92	4.09745576685715	2.07247499272016	181.9333347888	213.277779484	95.3222229848	95.2666674288	Manual	-9999	0		7.07357668347664E-02	12.7331359036251	3.62777181190287	1.02413354046783	0.729561528255813	0.028103630298913	3.39086424590164E-02	13.5527750555539	94.9111118704	93.2555563016	29.8000002384	94.4444452	23.7333335232	26.4777779896	25.4222224256	95.666667432	-9999	-9999	-9999	-9999	7.15	0	0	11.8939620135893	359.84	416.08	-56.24	-31.2444446944	202.84	203.58	0.739999999999981	0.411111114400001	32.74	1.53745000000176	1.52924000000176	8.21000000000005	6.97850000000004	97.07	1.94	0	1	0
44134.0209490741	91.4835497660935	1148.62286666667	11.0026373889231	0	32.92	4.15261382525715	2.06437938727984	181.7333347872	213.0777794824	95.3222229848	95.2666674288	Manual	-9999	0		7.09179991720788E-02	14.0300293752907	3.62777181190287	1.02413354046783	0.729561528255813	2.62300549456522E-02	3.39086424590164E-02	13.5527750555539	94.9111118704	93.2555563016	29.8000002384	94.4444452	23.833333524	26.4777779896	25.4222224256	95.666667432	-9999	-9999	-9999	-9999	7.15	0	0	11.7115031495008	359.12	415.9	-56.78	-31.5444446968	202.84	203.58	0.739999999999981	0.411111114400001	32.74	1.53745000000176	1.52924000000176	8.21000000000005	6.97850000000004	97.08	1.94	0	1	0
44134.0209606482	91.7761338848993	1147.74693333333	11.0294575487563	0	32.92	4.16837327051429	2.06437938727984	181.4333347848	212.77777948	95.3222229848	95.2666674288	Manual	-9999	0		7.08268830034226E-02	22.5187866443742	3.62777181190287	1.00800545321637	0.705510049302327	2.99772056521739E-02	3.39086424590164E-02	13.3951846479312	94.9111118704	93.2555563016	29.8000002384	94.4444452	23.833333524	26.4777779896	25.4222224256	95.666667432	-9999	-9999	-9999	-9999	7.14	0	0	11.6738028825285	358.58	415.18	-56.24	-31.2444446944	202.84	203.58	0.739999999999981	0.411111114400001	32.74	1.53930000000176	1.52924000000176	10.0600000000011	8.55100000000091	96.96	1.94	0	1	0
44134.0209722222	91.6384167084565	1148.80486666667	11.0231768829797	0	32.92	4.14473410262858	2.06437938727984	181.2333347832	212.5777794784	95.3222229848	95.2666674288	Manual	-9999	0		0.071009115340735	11.2004436189296	3.62777181190287	1.02413354046783	0.729561528255813	1.87357535326087E-02	3.39086424590164E-02	13.5527750555539	94.8111118696	93.2555563016	29.8000002384	94.4444452	23.833333524	26.4777779896	25.3222224248	95.5666674312	-9999	-9999	-9999	-9999	7.15	0	0	11.6936211454456	358.58	415	-56.42	-31.3444446952	202.66	203.58	0.919999999999987	0.511111115200001	32.92	1.53745000000176	1.52745000000176	9.99999999999979	8.49999999999982	96.96	1.94	0	1	0
44134.0209837963	92.1038458570857	1147.57493333333	11.0670502700432	0	32.92	4.05805715371429	2.07247499272016	181.0333347816	212.277779476	95.3222229848	95.4666674304	Manual	-9999	0		0.071009115340735	11.9078400580198	3.62777181190287	1.0160694968421	0.729561528255813	1.87357535326087E-02	3.39086424590164E-02	13.3951846479312	94.9111118704	93.3555563024	29.9000002392	94.5444452008	23.833333524	26.3777779888	25.4222224256	95.666667432	-9999	-9999	-9999	-9999	7.15	0	0	11.6531069182101	358.04	414.1	-56.06	-31.1444446936	202.66	203.76	1.09999999999999	0.611111116000001	33.1	1.53745000000176	1.53103000000176	11.8500000000008	10.0725000000007	97.11	1.94	0	1	0
44134.0209953704	92.294747979549	1148.52646666667	11.0997152844341	0	32.92	4.19989216102858	2.06437938727984	180.7333347792	212.0777794744	95.3222229848	95.3666674296	Manual	-9999	0		7.08268830034226E-02	17.9207097902873	3.62777181190287	1.02413354046783	0.705510049302327	3.37243563586957E-02	3.39086424590164E-02	13.3951846479312	94.8111118696	93.2555563016	29.8000002384	94.4444452	23.833333524	26.3777779888	25.4222224256	95.666667432	-9999	-9999	-9999	-9999	7.16	0	0	11.7217112011237	357.86	414.1	-56.24	-31.2444446944	202.66	203.58	0.919999999999987	0.511111115200001	32.92	1.53930000000176	1.53103000000176	6.42000000000031	5.45700000000027	97.1	1.94	0	1	0
